subnet_address;subnet_mask;subnet_last;subnet_gw;subnet_desc;subnet_domain;subnet_org;subnet_area;subnet_vlan;subnet_vdp;subnet_zone;subnet_color;subnet_sec;subnet_poll;subnet_alarm;subnet_report;date_added;date_seen;date_checked
010.161.124.000;255.255.255.248;010.161.124.007;undef;Glattbrugg SPS POSTNET_Transit_FW;zh.post.ch;RSP-Zuerich;postnet;0904;post.ch;undef;gray;---;0;0;0;2016-10-12 01:30:03;2019-02-08 01:40:12;2018-06-12 16:14:05
010.161.124.016;255.255.255.240;010.161.124.031;undef;Glattbrugg SPS FW_Sync;zh.post.ch;RSP-Zuerich;postnet;0909;post.ch;undef;gray;---;1;0;1;2016-10-12 01:30:03;2019-02-08 01:40:12;2019-02-07 16:11:12
010.161.124.032;255.255.255.248;010.161.124.039;010.161.124.038;Glattbrugg SPS sps-scan;zh.post.ch;RSP-Zuerich;postnet;1198;zh.post.ch;undef;darkgray;---;1;0;1;2016-10-12 01:30:03;2019-02-08 01:40:12;2019-02-07 16:11:13
010.161.124.040;255.255.255.248;010.161.124.047;010.161.124.046;Glattbrugg SPS sps-scan2;zh.post.ch;RSP-Zuerich;postnet;1198;zh.post.ch;undef;darkgray;---;1;0;1;2018-01-04 01:30:03;2019-02-08 01:40:12;2019-02-07 16:11:14
010.161.124.048;255.255.255.248;010.161.124.055;010.161.124.054;Glattbrugg SPS pbox;zh.post.ch;RSP-Zuerich;postnet;1106;zh.post.ch;undef;darkgray;---;1;0;1;2018-01-04 01:30:03;2019-02-08 01:40:12;2019-02-07 16:11:15
010.161.125.000;255.255.255.0;010.161.125.255;010.161.125.254;Glattbrugg SPS Swiss_Post_Box_Server;zh.post.ch;RSP-Zuerich;postnet;1639;zh.post.ch;undef;pink;---;1;0;1;2018-01-04 01:30:03;2019-02-08 01:40:12;2019-02-07 16:11:15
010.161.126.000;255.255.255.0;010.161.126.255;010.161.126.254;Glattbrugg SPS IPS Scanning;zh.post.ch;RSP-Zuerich;postnet;1699;zh.post.ch;undef;pink;---;1;0;1;2016-10-12 01:30:03;2019-02-08 01:40:12;2019-02-07 16:11:27
010.161.127.000;255.255.255.0;010.161.127.255;010.161.127.254;Glattbrugg SPS IPS Scanning2;zh.post.ch;RSP-Zuerich;postnet;1698;zh.post.ch;undef;pink;---;1;0;1;2018-01-04 01:30:03;2019-02-08 01:40:12;2019-02-07 16:11:45
010.161.136.000;255.255.255.252;010.161.136.003;undef;Zuerich BSI AG Loopback;zh.post.ch;RSP-Zuerich;postnet;undef;undef;undef;gray;---;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:11:58
010.161.136.008;255.255.255.252;010.161.136.011;undef;Zuerich BSI AG Loopback;zh.post.ch;RSP-Zuerich;postnet;undef;undef;undef;gray;---;1;0;0;2018-01-19 01:30:02;2019-02-08 01:40:12;2019-02-07 16:11:59
010.161.136.016;255.255.255.240;010.161.136.031;undef;Zuerich BSI AG Transit-Sunrise;zh.post.ch;RSP-Zuerich;postnet;0900;post.ch;undef;gray;---;0;0;0;2018-03-20 01:30:03;2019-02-08 01:40:12;0000-00-00 00:00:00
010.161.136.192;255.255.255.240;010.161.136.207;010.161.136.206;Zuerich BSI Zuko;zh.post.ch;RSP-Zuerich;postnet;0646;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:11:59
010.161.137.000;255.255.255.0;010.161.137.255;010.161.137.254;Zuerich BSI AG IPT;zh.post.ch;RSP-Zuerich;postnet;0680;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:11:59
010.161.138.000;255.255.255.0;010.161.138.255;010.161.138.254;Zuerich BSI AG Client;zh.post.ch;RSP-Zuerich;postnet;0600;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:12:10
010.161.140.000;255.255.255.252;010.161.140.003;undef;Hinwil LC PL Loopback;zh.post.ch;RSP-Zuerich;postnet;undef;undef;undef;gray;---;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:12:13
010.161.140.008;255.255.255.252;010.161.140.011;undef;Hinwil LC PL Loopback;zh.post.ch;RSP-Zuerich;postnet;undef;undef;undef;gray;---;1;0;0;2018-01-19 01:30:02;2019-02-08 01:40:12;2019-02-07 16:12:13
010.161.140.016;255.255.255.240;010.161.140.031;undef;Hinwil LC PL Transit-Sunrise;zh.post.ch;RSP-Zuerich;postnet;0900;post.ch;undef;gray;---;0;0;0;2018-03-20 01:30:03;2019-02-08 01:40:12;0000-00-00 00:00:00
010.161.140.048;255.255.255.248;010.161.140.055;undef;Hinwil LC FW_Synch;zh.post.ch;RSP-Zuerich;postnet;0909;post.ch;undef;gray;---;0;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;0000-00-00 00:00:00
010.161.140.096;255.255.255.224;010.161.140.127;010.161.140.126;Hinwil LC RIB;zh.post.ch;RSP-Zuerich;postnet;0695;post.ch;undef;violet;---;0;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;0000-00-00 00:00:00
010.161.140.160;255.255.255.248;010.161.140.167;010.161.140.166;Hinwil LC_TRANSIT_FW;zh.post.ch;RSP-Zuerich;postnet;0901;post.ch;undef;gray;---;0;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2015-11-11 17:16:22
010.161.140.168;255.255.255.248;010.161.140.175;010.161.140.174;Hinwil LC_SIEMENS_FW;zh.post.ch;RSP-Zuerich;postnet;0916;post.ch;undef;gray;---;0;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2015-11-11 17:16:23
010.161.140.192;255.255.255.240;010.161.140.207;010.161.140.206;Hinwil LC PL Zuko;zh.post.ch;RSP-Zuerich;postnet;0646;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:12:14
010.161.140.224;255.255.255.224;010.161.140.255;010.161.140.254;Hinwil LC PL Netz;zh.post.ch;RSP-Zuerich;postnet;0690;post.ch;undef;blue;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:12:14
010.161.141.000;255.255.255.0;010.161.141.255;010.161.141.254;Hinwil LC PL IPT;zh.post.ch;RSP-Zuerich;postnet;0680;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:12:15
010.161.142.000;255.255.255.0;010.161.142.255;010.161.142.254;Hinwil LC PL Client;zh.post.ch;RSP-Zuerich;postnet;0600;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:12:18
010.161.143.000;255.255.255.240;010.161.143.015;010.161.143.014;Hinwil LC PL AP;zh.post.ch;RSP-Zuerich;postnet;0610;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:12:20
010.161.143.064;255.255.255.224;010.161.143.095;010.161.143.094;Hinwil LC RFID_Reader;zh.post.ch;RSP-Zuerich;postnet;0625;post.ch;undef;white;---;1;0;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:12:20
010.161.143.184;255.255.255.248;010.161.143.191;010.161.143.190;Hinwil LC_SIEMENS_Heartbeat;zh.post.ch;RSP-Zuerich;postnet;0974;post.ch;undef;yellow;---;1;0;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:12:21
010.161.143.192;255.255.255.192;010.161.143.255;010.161.143.254;Hinwil LC_SIEMENS_Server;zh.post.ch;RSP-Zuerich;postnet;0970;post.ch;undef;yellow;---;1;0;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:12:21
010.161.144.000;255.255.255.252;010.161.144.003;undef;Glattbrugg SPS Loopback;zh.post.ch;RSP-Zuerich;postnet;undef;undef;undef;gray;---;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:12:23
010.161.144.008;255.255.255.252;010.161.144.011;undef;Glattbrugg SPS Loopback;zh.post.ch;RSP-Zuerich;postnet;undef;undef;undef;gray;---;1;0;0;2018-01-19 01:30:02;2019-02-08 01:40:12;2019-02-07 16:12:24
010.161.144.016;255.255.255.240;010.161.144.031;undef;Glattbrugg SPS Transit-Sunrise;zh.post.ch;RSP-Zuerich;postnet;0900;post.ch;undef;gray;---;0;0;0;2018-04-06 01:30:03;2019-02-08 01:40:12;0000-00-00 00:00:00
010.161.144.192;255.255.255.240;010.161.144.207;010.161.144.206;Glattbrugg SPS Zuko;zh.post.ch;RSP-Zuerich;postnet;0646;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:12:24
010.161.144.224;255.255.255.224;010.161.144.255;010.161.144.254;Glattbrugg SPS Netz;zh.post.ch;RSP-Zuerich;postnet;0690;post.ch;undef;blue;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:12:25
010.161.145.000;255.255.255.0;010.161.145.255;010.161.145.254;Glattbrugg SPS IPT;zh.post.ch;RSP-Zuerich;postnet;0680;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:12:25
010.161.146.000;255.255.255.0;010.161.146.255;010.161.146.254;Glattbrugg SPS Client;zh.post.ch;RSP-Zuerich;postnet;0600;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:12:29
010.161.147.000;255.255.255.240;010.161.147.015;010.161.147.014;Glattbrugg SPS AP;zh.post.ch;RSP-Zuerich;postnet;0610;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:12:33
010.161.148.000;255.255.255.252;010.161.148.003;undef;Altendorf PF Filiale Loopback;zh.post.ch;RSP-Zuerich;postnet;undef;undef;undef;gray;---;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:12:34
010.161.148.004;255.255.255.252;010.161.148.007;undef;Altendorf PF Filiale Loopback;zh.post.ch;RSP-Zuerich;postnet;undef;undef;undef;gray;---;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:12:34
010.161.148.008;255.255.255.252;010.161.148.011;undef;Altendorf PF Filiale Loopback;zh.post.ch;RSP-Zuerich;postnet;undef;undef;undef;gray;---;1;0;0;2018-04-11 01:30:03;2019-02-08 01:40:12;2019-02-07 16:12:34
010.161.148.016;255.255.255.240;010.161.148.031;undef;Altendorf PF Filiale Transit-Sunrise;zh.post.ch;RSP-Zuerich;postnet;0900;post.ch;undef;gray;---;0;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2015-11-11 17:24:03
010.161.148.192;255.255.255.240;010.161.148.207;010.161.148.206;Altendorf PF Filiale Zuko;zh.post.ch;RSP-Zuerich;postnet;0646;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:12:35
010.161.148.224;255.255.255.224;010.161.148.255;010.161.148.254;Altendorf PF Filiale Netz;zh.post.ch;RSP-Zuerich;postnet;0690;post.ch;undef;blue;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:12:35
010.161.149.000;255.255.255.0;010.161.149.255;010.161.149.254;Altendorf PF Filiale IPT;zh.post.ch;RSP-Zuerich;postnet;0681;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:12:36
010.161.150.000;255.255.255.0;010.161.150.255;010.161.150.254;Altendorf PF Filiale Bapo Client;zh.post.ch;RSP-Zuerich;postnet;0600;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:12:45
010.161.151.000;255.255.255.240;010.161.151.015;010.161.151.014;Altendorf PF Filiale AP;zh.post.ch;RSP-Zuerich;postnet;0610;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:12:48
010.161.152.000;255.255.255.252;010.161.152.003;undef;Siebnen PV Loopback;zh.post.ch;RSP-Zuerich;postnet;undef;undef;undef;gray;---;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:12:49
010.161.152.008;255.255.255.252;010.161.152.011;undef;Siebnen PV Loopback;zh.post.ch;RSP-Zuerich;postnet;undef;undef;undef;gray;---;1;0;0;2018-01-19 01:30:02;2019-02-08 01:40:12;2019-02-07 16:12:50
010.161.152.016;255.255.255.240;010.161.152.031;undef;Siebnen PV Transit-Sunrise;zh.post.ch;RSP-Zuerich;postnet;0900;post.ch;undef;gray;---;0;0;0;2018-03-21 01:30:03;2019-02-08 01:40:12;0000-00-00 00:00:00
010.161.153.000;255.255.255.0;010.161.153.255;010.161.153.254;Siebnen PV IPT;zh.post.ch;RSP-Zuerich;postnet;0680;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:12:50
010.161.154.000;255.255.255.0;010.161.154.255;010.161.154.254;Siebnen PV Client;zh.post.ch;RSP-Zuerich;postnet;0600;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:12:57
010.161.155.000;255.255.255.240;010.161.155.015;010.161.155.014;Siebnen PV AP;zh.post.ch;RSP-Zuerich;postnet;0610;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:12:58
010.161.156.000;255.255.255.252;010.161.156.003;undef;Zuerich Sihlcity ext. POM.1 Loopback;zh.post.ch;RSP-Zuerich;postnet;undef;undef;undef;gray;---;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:12:58
010.161.158.000;255.255.255.0;010.161.158.255;010.161.158.254;Zuerich Sihlcity ext. POM1;zh.post.ch;RSP-Zuerich;postnet;0600;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:12:59
010.161.160.000;255.255.255.252;010.161.160.003;010.161.160.000;Zuerich Sihlcity ext. POM2 Loopback;zh.post.ch;RSP-Zuerich;postnet;undef;undef;undef;gray;---;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:13:01
010.161.162.000;255.255.255.0;010.161.162.255;010.161.162.254;Zuerich Sihlcity ext. POM2;zh.post.ch;RSP-Zuerich;postnet;0600;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:13:01
010.161.164.000;255.255.254.0;010.161.165.255;010.161.165.254;Hinwil Dist Ba IT_DHCP_8_Scanner;zh.post.ch;RSP-Zuerich;postnet;0607;post.ch;undef;white;---;1;0;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:13:03
010.161.168.000;255.255.255.252;010.161.168.003;undef;Wil Distributionsfiliale PM Loopback;zh.post.ch;RSP-Zuerich;postnet;undef;undef;undef;gray;---;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:13:07
010.161.168.008;255.255.255.252;010.161.168.011;undef;Wil Distributionsfiliale PM Loopback;zh.post.ch;RSP-Zuerich;postnet;undef;undef;undef;gray;---;1;0;0;2018-01-19 01:30:02;2019-02-08 01:40:12;2019-02-07 16:13:07
010.161.168.016;255.255.255.240;010.161.168.031;undef;Wil Distributionsfiliale PM Transit-Sunrise;zh.post.ch;RSP-Zuerich;postnet;0900;post.ch;undef;gray;---;0;0;0;2018-03-20 01:30:03;2019-02-08 01:40:12;0000-00-00 00:00:00
010.161.169.000;255.255.255.0;010.161.169.255;010.161.169.254;Wil Distributionsfiliale PM IPT;zh.post.ch;RSP-Zuerich;postnet;0680;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:13:07
010.161.170.000;255.255.255.0;010.161.170.255;010.161.170.254;Wil Distributionsfiliale PM Client;zh.post.ch;RSP-Zuerich;postnet;0600;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:13:12
010.161.171.000;255.255.255.240;010.161.171.015;010.161.171.014;Wil Distributionsfiliale PM AP;zh.post.ch;RSP-Zuerich;postnet;0610;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:13:15
010.161.184.000;255.255.255.252;010.161.184.003;undef;Huetten Garage PAG Looback;zh.post.ch;RSP-Zuerich;postnet;undef;undef;undef;gray;undef;1;0;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:13:15
010.161.184.008;255.255.255.252;010.161.184.011;undef;Huetten Garage PAG Loopback;zh.post.ch;RSP-Zuerich;postnet;undef;undef;undef;gray;---;1;0;0;2018-01-19 01:30:02;2019-02-08 01:40:12;2019-02-07 16:13:16
010.161.184.016;255.255.255.240;010.161.184.031;undef;Huetten Garage PAG Transit-Sunrise;zh.post.ch;RSP-Zuerich;postnet;0900;post.ch;undef;gray;undef;0;0;0;2018-03-21 01:30:03;2019-02-08 01:40:12;0000-00-00 00:00:00
010.161.185.000;255.255.255.0;010.161.185.255;010.161.185.254;Huetten Garage PAG IPT;zh.post.ch;RSP-Zuerich;postnet;0680;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:13:16
010.161.186.000;255.255.255.0;010.161.186.255;010.161.186.254;Huetten Garage PAG Client;zh.post.ch;RSP-Zuerich;postnet;0600;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:13:19
010.161.187.000;255.255.255.240;010.161.187.015;010.161.187.014;Huetten Garage PAG AP;zh.post.ch;RSP-Zuerich;postnet;0610;post.ch;undef;white;---;1;1;1;2017-06-17 01:30:03;2019-02-08 01:40:12;2019-02-07 16:13:20
010.161.188.000;255.255.255.252;010.161.188.003;undef;Hausen am Albis Garage PAG Loopback;zh.post.ch;RSP-Zuerich;postnet;undef;undef;undef;gray;undef;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:13:21
010.161.188.008;255.255.255.252;010.161.188.011;undef;Hausen am Albis Garage PAG Loopback;zh.post.ch;RSP-Zuerich;postnet;undef;undef;undef;gray;---;1;0;0;2018-01-19 01:30:02;2019-02-08 01:40:12;2019-02-07 16:13:21
010.161.188.016;255.255.255.240;010.161.188.031;undef;Hausen am Albis Garage PAG Transit-Sunrise;zh.post.ch;RSP-Zuerich;postnet;0900;post.ch;undef;gray;undef;0;0;0;2018-03-21 01:30:03;2019-02-08 01:40:12;0000-00-00 00:00:00
010.161.189.000;255.255.255.0;010.161.189.255;010.161.189.254;Hausen am Albis Garage PAG IPT;zh.post.ch;RSP-Zuerich;postnet;0680;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:13:22
010.161.190.000;255.255.255.0;010.161.190.255;010.161.190.254;Hausen am Albis Garage PAG Client;zh.post.ch;RSP-Zuerich;postnet;0600;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:13:32
010.161.191.000;255.255.255.240;010.161.191.015;010.161.191.014;Hausen am Albis Garage PAG AP;zh.post.ch;RSP-Zuerich;postnet;0610;post.ch;undef;white;---;1;1;1;2017-06-17 01:30:03;2019-02-08 01:40:12;2019-02-07 16:13:36
010.161.192.000;255.255.255.252;010.161.192.003;undef;Embrach Garage PAD Loopback;zh.post.ch;RSP-Zuerich;postnet;undef;undef;undef;gray;undef;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:13:37
010.161.192.008;255.255.255.252;010.161.192.011;undef;Embrach Garage PAD Loopback;zh.post.ch;RSP-Zuerich;postnet;undef;undef;undef;gray;---;1;0;0;2018-01-19 01:30:02;2019-02-08 01:40:12;2019-02-07 16:13:37
010.161.192.016;255.255.255.240;010.161.192.031;undef;Embrach Garage PAD Transit-Sunrise;zh.post.ch;RSP-Zuerich;postnet;0900;post.ch;undef;gray;undef;0;0;0;2018-03-21 01:30:03;2019-02-08 01:40:12;0000-00-00 00:00:00
010.161.193.000;255.255.255.0;010.161.193.255;010.161.193.254;Embrach Garage PAD IPT;zh.post.ch;RSP-Zuerich;postnet;0680;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:13:38
010.161.194.000;255.255.255.0;010.161.194.255;010.161.194.254;Embrach Garage PAD Client;zh.post.ch;RSP-Zuerich;postnet;0600;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:13:46
010.161.195.000;255.255.255.240;010.161.195.015;010.161.195.014;Embrach Garage PAD AP;zh.post.ch;RSP-Zuerich;postnet;0610;post.ch;undef;white;---;1;1;1;2017-06-17 01:30:03;2019-02-08 01:40:12;2019-02-07 16:13:51
010.161.196.000;255.255.255.252;010.161.196.003;undef;Bassersdorf Secure Post Loopback;zh.post.ch;RSP-Zuerich;postnet;undef;undef;undef;gray;undef;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:13:51
010.161.196.008;255.255.255.252;010.161.196.011;undef;Bassersdorf Secure Post Loopback;zh.post.ch;RSP-Zuerich;postnet;undef;undef;undef;gray;---;1;0;0;2018-01-19 01:30:02;2019-02-08 01:40:12;2019-02-07 16:13:52
010.161.196.016;255.255.255.240;010.161.196.031;undef;Bassersdorf Secure Post Transit-Sunrise;zh.post.ch;RSP-Zuerich;postnet;0900;post.ch;undef;gray;---;0;0;0;2018-04-06 01:30:03;2019-02-08 01:40:12;0000-00-00 00:00:00
010.161.196.192;255.255.255.240;010.161.196.207;010.161.196.206;Bassersdorf Secure Post Zuko;zh.post.ch;RSP-Zuerich;postnet;0646;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:13:52
010.161.197.000;255.255.255.0;010.161.197.255;undef;Bassersdorf Secure Post IPT;zh.post.ch;RSP-Zuerich;postnet;0680;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:13:53
010.161.198.000;255.255.255.0;010.161.198.255;010.161.198.254;Bassersdorf Secure Post Client;zh.post.ch;RSP-Zuerich;postnet;0600;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:14:00
010.161.199.000;255.255.255.240;010.161.199.015;010.161.199.014;Bassersdorf Secure Post AP;zh.post.ch;RSP-Zuerich;postnet;0610;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:14:02
010.161.200.000;255.255.255.252;010.161.200.003;undef;Ruemlang SPI Loopback;zh.post.ch;RSP-Zuerich;postnet;undef;undef;undef;gray;undef;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:14:03
010.161.200.008;255.255.255.252;010.161.200.011;undef;Ruemlang SPI Loopback;zh.post.ch;RSP-Zuerich;postnet;undef;undef;undef;gray;---;1;0;0;2018-01-19 01:30:02;2019-02-08 01:40:12;2019-02-07 16:14:03
010.161.200.016;255.255.255.240;010.161.200.031;undef;Ruemlang SPI Transit-Sunrise;zh.post.ch;RSP-Zuerich;postnet;0900;post.ch;undef;gray;---;0;0;0;2018-04-06 01:30:03;2019-02-08 01:40:12;0000-00-00 00:00:00
010.161.200.192;255.255.255.240;010.161.200.207;010.161.200.206;Ruemlang SPI Zuko;zh.post.ch;RSP-Zuerich;postnet;0646;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:14:03
010.161.201.000;255.255.255.0;010.161.201.255;010.161.201.254;Ruemlang SPI IPT;zh.post.ch;RSP-Zuerich;postnet;0680;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:14:04
010.161.202.000;255.255.255.0;010.161.202.255;010.161.202.254;Ruemlang SPI Client;zh.post.ch;RSP-Zuerich;postnet;0600;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:14:10
010.161.203.000;255.255.255.224;010.161.203.031;010.161.203.030;Ruemlang SPI AP;zh.post.ch;RSP-Zuerich;postnet;0610;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:14:14
010.161.216.000;255.255.255.252;010.161.216.003;undef;Wallisellen BZF Loopback;zh.post.ch;RSP-Zuerich;postnet;undef;undef;undef;gray;undef;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:14:15
010.161.216.008;255.255.255.252;010.161.216.011;undef;Wallisellen BZF Loopback;zh.post.ch;RSP-Zuerich;postnet;undef;undef;undef;gray;---;1;0;0;2018-01-19 01:30:02;2019-02-08 01:40:12;2019-02-07 16:14:15
010.161.216.016;255.255.255.240;010.161.216.031;undef;Wallisellen BZF Transit-Sunrise;zh.post.ch;RSP-Zuerich;postnet;0900;post.ch;undef;gray;undef;0;0;0;2018-03-21 01:30:03;2019-02-08 01:40:12;0000-00-00 00:00:00
010.161.217.000;255.255.255.0;010.161.217.255;010.161.217.254;Wallisellen Wallisellen BZF IPT;zh.post.ch;RSP-Zuerich;postnet;0680;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:14:16
010.161.218.000;255.255.255.0;010.161.218.255;010.161.218.254;Wallisellen Wallisellen BZF Client;zh.post.ch;RSP-Zuerich;postnet;0600;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:14:22
010.161.219.000;255.255.255.240;010.161.219.015;010.161.219.014;Wallisellen Wallisellen BZF AP;zh.post.ch;RSP-Zuerich;postnet;0610;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:14:26
010.161.220.000;255.255.255.252;010.161.220.003;undef;Zuerich Shopville ext. POM Loopback;zh.post.ch;RSP-Zuerich;postnet;undef;undef;undef;gray;undef;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:14:27
010.161.222.000;255.255.255.0;010.161.222.255;010.161.222.254;Zuerich Shopville ext. POM;zh.post.ch;RSP-Zuerich;postnet;0600;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:14:27
010.161.232.000;255.255.255.252;010.161.232.003;undef;Berikon1 Loopback;zh.post.ch;RSP-Zuerich;postnet;undef;undef;undef;gray;undef;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:14:30
010.161.232.008;255.255.255.252;010.161.232.011;undef;Berikon1 Loopback;zh.post.ch;RSP-Zuerich;postnet;undef;undef;undef;gray;---;1;0;0;2018-01-19 01:30:02;2019-02-08 01:40:12;2019-02-07 16:14:31
010.161.232.016;255.255.255.240;010.161.232.031;undef;Berikon1 Transit-Sunrise;zh.post.ch;RSP-Zuerich;postnet;0900;post.ch;undef;gray;undef;0;0;0;2018-03-20 01:30:03;2019-02-08 01:40:12;0000-00-00 00:00:00
010.161.233.000;255.255.255.0;010.161.233.255;010.161.233.254;Berikon1 IPT;zh.post.ch;RSP-Zuerich;postnet;0680;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:14:31
010.161.234.000;255.255.255.0;010.161.234.255;010.161.234.254;Berikon1 Client;zh.post.ch;RSP-Zuerich;postnet;0600;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 16:14:36
